position_key,updated_at_utc,updated_at_china,address,entity,asset_symbol,side,szi_abs,position_value_usd,entry_px,liquidation_px,mark_px,liquidation_distance_pct,near_liquidation,unrealized_pnl,return_on_equity,above_threshold
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T11:06:59Z,2026-05-28 19:06:59 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78459565.35,38.6755,49.0732285145,56.85300000,0.136840,false,25085635.302232001,2.3499895249,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T11:06:59Z,2026-05-28 19:06:59 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8459574.48,72930.1,103018.3838721769,73381.00000000,0.403884,false,-51971.65326,-0.1236301341,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T11:19:17Z,2026-05-28 19:19:17 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34956576.61,76687.8,62128.0057055571,73376.00000000,0.153293,false,-1577762.25994,-0.2159286727,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T11:19:17Z,2026-05-28 19:19:17 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79568000.00,2265.44,1355.8556728904,1989.20000000,0.318391,false,-11049764.9732089993,-2.4387635198,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T11:19:17Z,2026-05-28 19:19:17 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34371889.50,75280.1,212991.0365367234,73376.00000000,1.902734,false,891956.90951,0.2529380656,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T11:19:17Z,2026-05-28 19:19:17 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6699.62,1.7575,16093.9416619267,1.78690000,9005.626930,false,-110.22942,-0.0836415363,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T11:19:17Z,2026-05-28 19:19:17 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102700643.88,45.3701,90.1061609429,56.80800000,0.586153,false,-20677973.3371899985,-1.2605035413,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T11:19:17Z,2026-05-28 19:19:17 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,740930.87,18.9744,1204.7263409214,15.52400000,76.604119,false,164685.46518,0.5455471338,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T11:19:17Z,2026-05-28 19:19:17 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,705775.88,1.195291,95.8637040888,1.11090000,85.293729,false,53615.5891,0.2118100801,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T11:19:17Z,2026-05-28 19:19:17 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78397463.43,38.6755,49.0732285145,56.80800000,0.136156,false,25023533.3825320005,2.3441718982,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T11:19:17Z,2026-05-28 19:19:17 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8458998.07,72930.1,103018.3838721769,73376.00000000,0.403979,false,-51395.23876,-0.1222589596,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T11:22:00Z,2026-05-28 19:22:00 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34951336.17,76687.8,62128.0057055571,73365.00000000,0.153166,false,-1583002.6974500001,-0.2166458661,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T11:22:00Z,2026-05-28 19:22:00 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79516000.00,2265.44,1355.8556728904,1987.90000000,0.317946,false,-11101764.9732089993,-2.4502402981,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T11:22:00Z,2026-05-28 19:22:00 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34366736.71,75280.1,213127.1346000225,73365.00000000,1.905025,false,897109.69495,0.2543992747,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T11:22:00Z,2026-05-28 19:22:00 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6685.38,1.7575,16110.8544555992,1.78310000,9034.306183,false,-95.98208,-0.0728307255,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T11:22:00Z,2026-05-28 19:22:00 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102644600.37,45.3701,90.1102438044,56.77700000,0.587091,false,-20621929.8228899986,-1.2570871983,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T11:22:00Z,2026-05-28 19:22:00 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,740310.40,18.9744,1205.9662816186,15.51100000,76.749099,false,165305.93035,0.5476025247,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T11:22:00Z,2026-05-28 19:22:00 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,703615.79,1.195291,95.960135413,1.10750000,85.645720,false,55775.6737,0.2203435626,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T11:22:00Z,2026-05-28 19:22:00 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78356062.15,38.6755,49.0732285145,56.77800000,0.135700,false,24982132.102731999,2.3402934804,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T11:22:00Z,2026-05-28 19:22:00 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8457729.96,72930.1,103018.3838721769,73365.00000000,0.404190,false,-50127.12686,-0.1192423759,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-28T11:23:27Z,2026-05-28 19:23:27 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34959911.44,76687.8,62128.0057055571,73383.00000000,0.153373,false,-1574427.4360700001,-0.2154722769,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-28T11:23:27Z,2026-05-28 19:23:27 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,79520000.00,2265.44,1355.8556728904,1988.00000000,0.317980,false,-11097764.9732089993,-2.449357469,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-28T11:23:27Z,2026-05-28 19:23:27 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34375168.54,75280.1,213083.7702474748,73383.00000000,1.903721,false,888677.8642299999,0.2520082052,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-28T11:23:27Z,2026-05-28 19:23:27 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6641.14,1.7575,16103.7862314873,1.77130000,9090.506934,false,-51.74034,-0.0392603129,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-28T11:23:27Z,2026-05-28 19:23:27 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1807855.3,102660871.07,45.3701,90.1046084174,56.78600000,0.586740,false,-20638200.5205899999,-1.2580790398,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-28T11:23:27Z,2026-05-28 19:23:27 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,742219.53,18.9744,1205.483597003,15.55100000,76.518076,false,163396.80675,0.5412782452,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-28T11:23:27Z,2026-05-28 19:23:27 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,704060.52,1.195291,95.9191891504,1.10820000,85.554042,false,55330.9504,0.2185866692,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-28T11:23:27Z,2026-05-28 19:23:27 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,78367102.49,38.6755,49.0732285145,56.78600000,0.135822,false,24993172.4440120012,2.3413277252,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-28T11:23:27Z,2026-05-28 19:23:27 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,115.2829,8459805.05,72930.1,103018.3838721769,73383.00000000,0.403845,false,-52202.21906,-0.1241786038,false
0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f:BTC,2026-05-29T04:18:10Z,2026-05-29 12:18:10 UTC+8,0xebe837cd345469cbc5d6e1fd3d15ee5079ac885f,Unknown Hyperliquid Whale,BTC,long,476.40341,34887498.12,76687.8,62143.0411715944,73231.00000000,0.151411,false,-1646840.7543899999,-0.225382586,true
0x6c8512516ce5669d35113a11ca8b8de322fd84f6:ETH,2026-05-29T04:18:10Z,2026-05-29 12:18:10 UTC+8,0x6c8512516ce5669d35113a11ca8b8de322fd84f6,Matrixport Related,ETH,long,40000,80016000.00,2265.44,1356.2323898827,2000.40000000,0.322019,false,-10601764.9732089993,-2.3398866605,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:BTC,2026-05-29T04:18:10Z,2026-05-29 12:18:10 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,BTC,short,468.43504,34303966.41,75280.1,195861.3679916593,73231.00000000,1.674569,false,959879.99031,0.2721994587,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:TON,2026-05-29T04:18:10Z,2026-05-29 12:18:10 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,TON,short,3749.3,6585.65,1.7575,14140.6591726945,1.75650000,8049.474906,false,3.7493,0.0028449502,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:HYPE,2026-05-29T04:18:10Z,2026-05-29 12:18:10 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,HYPE,short,1737431.79,106131020.89,45.3701,91.5178053661,61.08500000,0.498204,false,-27303475.7333029993,-1.7318486627,true
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:VVV,2026-05-29T04:18:10Z,2026-05-29 12:18:10 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,VVV,short,47728.09,752767.44,18.9744,1060.3036228196,15.77200000,66.226961,false,152848.89886,0.506336601,false
0x8def9f50456c6c4e37fa5d3d57f108ed23992dae:LIT,2026-05-29T04:18:10Z,2026-05-29 12:18:10 UTC+8,0x8def9f50456c6c4e37fa5d3d57f108ed23992dae,loraclexyz,LIT,short,635319,733856.98,1.195291,84.3808865763,1.15510000,72.050720,false,25534.4893,0.1008748074,false
0x082e843a431aef031264dc232693dd710aedca88:HYPE,2026-05-29T04:18:10Z,2026-05-29 12:18:10 UTC+8,0x082e843a431aef031264dc232693dd710aedca88,Unknown HYPE Whale,HYPE,long,1380042.66,84299905.89,38.6755,49.0867796167,61.08500000,0.196418,false,30925975.8393520005,2.8971049923,true
0x50b309f78e774a756a2230e1769729094cac9f20:BTC,2026-05-29T04:18:10Z,2026-05-29 12:18:10 UTC+8,0x50b309f78e774a756a2230e1769729094cac9f20,Unknown Hyperliquid Whale,BTC,short,162.36594,11890057.79,73319.3,94737.7122110617,73230.00000000,0.293701,false,14507.266562,0.0243726108,true
