date,date_sort,asset,source,total_net_flow_usd,IBIT,FBTC,BITB,ARKB,BTCO,EZBC,BRRR,HODL,BTCW,MSBT,GBTC,BTC,Total
23 Oct 2024,2024-10-23,BTC,Farside Investors,192400000.0,317500000.0,0.0,-25200000.0,-99000000.0,0.0,0.0,0.0,-5600000.0,0.0,0.0,0.0,4700000.0,192400000.0
22 Oct 2024,2024-10-22,BTC,Farside Investors,-79100000.0,43000000.0,8800000.0,0.0,-134700000.0,0.0,0.0,0.0,3800000.0,0.0,0.0,0.0,0.0,-79100000.0
21 Oct 2024,2024-10-21,BTC,Farside Investors,294300000.0,329000000.0,5900000.0,-22100000.0,-6100000.0,0.0,0.0,0.0,-7600000.0,0.0,0.0,-4800000.0,0.0,294300000.0
18 Oct 2024,2024-10-18,BTC,Farside Investors,273700000.0,70400000.0,18000000.0,36000000.0,109900000.0,16100000.000000002,0.0,0.0,23300000.0,0.0,0.0,0.0,0.0,273700000.0
17 Oct 2024,2024-10-17,BTC,Farside Investors,470500000.0,309000000.0,11700000.0,0.0,100200000.0,0.0,3900000.0,0.0,0.0,0.0,0.0,45700000.0,0.0,470500000.0
16 Oct 2024,2024-10-16,BTC,Farside Investors,458500000.0,393400000.0,14800000.0,12900000.0,11500000.0,6400000.0,11800000.0,1900000.0,5800000.0,0.0,0.0,0.0,0.0,458500000.0
15 Oct 2024,2024-10-15,BTC,Farside Investors,371000000.0,288800000.0,35000000.0,700000.0,14700000.0,0.0,0.0,0.0,7600000.0,2800000.0,0.0,8000000.0,13400000.0,371000000.0
14 Oct 2024,2024-10-14,BTC,Farside Investors,555900000.0,79500000.0,239300000.0,100200000.0,69800000.0,4900000.0,5700000.0,2800000.0,11200000.0,0.0,0.0,37800000.0,4700000.0,555900000.0
11 Oct 2024,2024-10-11,BTC,Farside Investors,253600000.0,0.0,117100000.0,38800000.0,97600000.0,7900000.0,0.0,0.0,14300000.0,0.0,0.0,-22100000.0,0.0,253600000.0
10 Oct 2024,2024-10-10,BTC,Farside Investors,-120800000.0,-10800000.0,-33800000.0,-6200000.0,-30300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-18500000.0,-21200000.0,-120800000.0
09 Oct 2024,2024-10-09,BTC,Farside Investors,-40600000.0,13900000.0,0.0,-10000000.0,-44500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40600000.0
08 Oct 2024,2024-10-08,BTC,Farside Investors,-18600000.0,39600000.0,-48800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9400000.0,0.0,-18600000.0
07 Oct 2024,2024-10-07,BTC,Farside Investors,235200000.0,97900000.0,103700000.0,13100000.0,12600000.0,2500000.0,0.0,0.0,5400000.0,0.0,0.0,0.0,0.0,235200000.0
04 Oct 2024,2024-10-04,BTC,Farside Investors,25600000.0,0.0,13600000.0,15300000.0,5300000.0,0.0,0.0,0.0,5300000.0,0.0,0.0,-13900000.0,0.0,25600000.0
03 Oct 2024,2024-10-03,BTC,Farside Investors,-54200000.0,36000000.0,-37200000.0,2600000.0,-58000000.0,2400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54200000.0
02 Oct 2024,2024-10-02,BTC,Farside Investors,-91700000.0,-13700000.0,21100000.0,-11500000.0,-60300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-27300000.0,0.0,-91700000.0
01 Oct 2024,2024-10-01,BTC,Farside Investors,-242600000.0,40800000.0,-144700000.0,-32700000.000000004,-84300000.0,0.0,0.0,0.0,-15800000.0,0.0,0.0,-5900000.0,0.0,-242600000.0
30 Sep 2024,2024-09-30,BTC,Farside Investors,61300000.0,72200000.0,8300000.000000001,-9700000.0,-9500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61300000.0
27 Sep 2024,2024-09-27,BTC,Farside Investors,494400000.0,110800000.0,123600000.0,12900000.0,203100000.0,3300000.0,0.0,3300000.0,11200000.0,0.0,0.0,26200000.0,0.0,494400000.0
26 Sep 2024,2024-09-26,BTC,Farside Investors,365700000.0,93400000.0,74000000.0,50400000.0,113800000.0,6500000.0,5700000.0,4600000.0,22100000.0,0.0,0.0,-7700000.0,2900000.0,365700000.0
25 Sep 2024,2024-09-25,BTC,Farside Investors,105900000.0,184400000.0,-33200000.000000004,2100000.0,-47400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105900000.0
24 Sep 2024,2024-09-24,BTC,Farside Investors,136000000.0,98900000.0,16800000.0,17400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900000.0,136000000.0
23 Sep 2024,2024-09-23,BTC,Farside Investors,4500000.0,11500000.0,24900000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-40300000.0,8400000.0,4500000.0
20 Sep 2024,2024-09-20,BTC,Farside Investors,92000000.0,0.0,26100000.0,15100000.0,22000000.0,3100000.0,0.0,5200000.0,7100000.0,0.0,0.0,0.0,13400000.0,92000000.0
19 Sep 2024,2024-09-19,BTC,Farside Investors,158300000.0,0.0,49900000.0,10400000.0,81100000.0,0.0,7400000.0,0.0,0.0,0.0,0.0,0.0,9500000.0,158300000.0
18 Sep 2024,2024-09-18,BTC,Farside Investors,-52700000.0,0.0,0.0,-3900000.0,-43400000.0,0.0,0.0,0.0,0.0,0.0,0.0,-8100000.0,2700000.0,-52700000.0
17 Sep 2024,2024-09-17,BTC,Farside Investors,186800000.0,0.0,56600000.0,45400000.0,42200000.0,10200000.0,8700000.0,0.0,20500000.0,3200000.0,0.0,0.0,0.0,186800000.0
16 Sep 2024,2024-09-16,BTC,Farside Investors,12800000.0,15800000.0,5100000.0,0.0,0.0,0.0,5000000.0,0.0,4900000.0,0.0,0.0,-20800000.0,2800000.0,12800000.0
13 Sep 2024,2024-09-13,BTC,Farside Investors,263200000.0,0.0,102100000.0,43100000.0,99300000.0,0.0,5200000.0,1700000.0,5100000.0,0.0,0.0,6700000.0,0.0,263200000.0
12 Sep 2024,2024-09-12,BTC,Farside Investors,39000000.0,0.0,11500000.0,2200000.0,18300000.0,0.0,3400000.0,0.0,4900000.0,0.0,0.0,-6500000.0,5200000.0,39000000.0
11 Sep 2024,2024-09-11,BTC,Farside Investors,-43900000.0,0.0,12600000.0,0.0,-54000000.0,2600000.0,0.0,0.0,0.0,0.0,0.0,-4600000.0,-500000.0,-43900000.0
10 Sep 2024,2024-09-10,BTC,Farside Investors,117000000.0,0.0,63200000.0,0.0,12700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41100000.0,117000000.0
09 Sep 2024,2024-09-09,BTC,Farside Investors,28600000.0,-9100000.0,28600000.0,22000000.0,6800000.0,3100000.0,0.0,0.0,0.0,0.0,0.0,-22800000.0,0.0,28600000.0
06 Sep 2024,2024-09-06,BTC,Farside Investors,-170000000.0,0.0,-85500000.0,-14300000.0,-7200000.0,0.0,0.0,-4600000.0,0.0,0.0,0.0,-52900000.0,-5500000.0,-170000000.0
05 Sep 2024,2024-09-05,BTC,Farside Investors,-211100000.0,0.0,-149500000.0,-30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-23200000.0,-8400000.0,-211100000.0
04 Sep 2024,2024-09-04,BTC,Farside Investors,-37200000.0,0.0,-7600000.0,9500000.0,0.0,0.0,0.0,0.0,-4900000.0,0.0,0.0,-34200000.0,0.0,-37200000.0
03 Sep 2024,2024-09-03,BTC,Farside Investors,-287800000.0,0.0,-162300000.0,-25000000.0,-33600000.0,-2300000.0,-8400000.0,-2500000.0,-3300000.0,0.0,0.0,-50400000.0,0.0,-287800000.0
02 Sep 2024,2024-09-02,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
30 Aug 2024,2024-08-30,BTC,Farside Investors,-175600000.0,0.0,-12900000.0,-16399999.999999998,-65000000.0,-11100000.0,0.0,0.0,0.0,0.0,0.0,-70200000.0,0.0,-175600000.0
29 Aug 2024,2024-08-29,BTC,Farside Investors,-71800000.0,-13500000.0,-31100000.0,-8100000.0,5300000.0,0.0,0.0,-1700000.0,0.0,0.0,0.0,-22700000.0,0.0,-71800000.0
28 Aug 2024,2024-08-28,BTC,Farside Investors,-105300000.0,0.0,-10400000.0,-8700000.0,-59300000.0,0.0,0.0,0.0,-10100000.0,0.0,0.0,-8000000.0,-8800000.0,-105300000.0
27 Aug 2024,2024-08-27,BTC,Farside Investors,-127100000.0,0.0,0.0,-6800000.0,-102000000.0,0.0,0.0,0.0,0.0,0.0,0.0,-18300000.0,0.0,-127100000.0
26 Aug 2024,2024-08-26,BTC,Farside Investors,202600000.0,224100000.0,-8300000.000000001,-16600000.000000002,0.0,0.0,5500000.0,0.0,-7200000.0,5100000.0,0.0,0.0,0.0,202600000.0
23 Aug 2024,2024-08-23,BTC,Farside Investors,252000000.0,86800000.0,64000000.0,42300000.0,23800000.0,3200000.0,0.0,2300000.0,14400000.0,0.0,0.0,-35600000.0,50800000.0,252000000.0
22 Aug 2024,2024-08-22,BTC,Farside Investors,64800000.0,75500000.0,9200000.0,-11500000.0,7800000.0,0.0,0.0,0.0,3400000.0,4800000.0,0.0,-28400000.0,4000000.0,64800000.0
21 Aug 2024,2024-08-21,BTC,Farside Investors,39500000.0,8400000.0,10700000.0,10000000.0,0.0,2500000.0,3500000.0,0.0,0.0,0.0,0.0,-9800000.0,14200000.0,39500000.0
20 Aug 2024,2024-08-20,BTC,Farside Investors,88000000.0,55400000.0,0.0,-6500000.0,51900000.0,0.0,0.0,0.0,0.0,0.0,0.0,-12800000.0,0.0,88000000.0
19 Aug 2024,2024-08-19,BTC,Farside Investors,62100000.0,92700000.0,3900000.0,-25700000.0,0.0,-8800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62100000.0
16 Aug 2024,2024-08-16,BTC,Farside Investors,35900000.0,20400000.0,61300000.0,12000000.0,13400000.0,0.0,1700000.0,0.0,0.0,0.0,0.0,-72900000.0,0.0,35900000.0
15 Aug 2024,2024-08-15,BTC,Farside Investors,11100000.0,0.0,16200000.0,6200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-25000000.0,13700000.0,11100000.0
14 Aug 2024,2024-08-14,BTC,Farside Investors,-81400000.0,2700000.0,-18000000.0,-5800000.0,-6800000.0,0.0,3400000.0,0.0,0.0,0.0,0.0,-56900000.0,0.0,-81400000.0
13 Aug 2024,2024-08-13,BTC,Farside Investors,39000000.0,34600000.0,22600000.0,16500000.0,-6100000.0,0.0,0.0,0.0,0.0,0.0,0.0,-28600000.0,0.0,39000000.0
12 Aug 2024,2024-08-12,BTC,Farside Investors,27800000.0,13400000.0,0.0,-17100000.0,35400000.0,0.0,0.0,0.0,0.0,0.0,0.0,-11800000.0,7900000.0,27800000.0
09 Aug 2024,2024-08-09,BTC,Farside Investors,-89700000.0,9600000.0,-19800000.0,-18100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-77000000.0,15600000.0,-89700000.0
08 Aug 2024,2024-08-08,BTC,Farside Investors,194600000.0,157600000.0,65200000.0,0.0,32799999.999999996,0.0,0.0,0.0,3400000.0,118500000.0,0.0,-182900000.0,0.0,194600000.0
07 Aug 2024,2024-08-07,BTC,Farside Investors,45100000.0,52500000.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,10500000.0,0.0,-30600000.0,9700000.0,45100000.0
06 Aug 2024,2024-08-06,BTC,Farside Investors,-148600000.0,0.0,-64500000.0,0.0,-28900000.0,0.0,-23000000.0,0.0,0.0,0.0,0.0,-32200000.000000004,0.0,-148600000.0
05 Aug 2024,2024-08-05,BTC,Farside Investors,-168400000.0,0.0,-58000000.0,2900000.0,-69000000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,-69100000.0,21800000.0,-168400000.0
02 Aug 2024,2024-08-02,BTC,Farside Investors,-237400000.0,42800000.0,-104100000.0,-29400000.0,-87700000.0,0.0,0.0,0.0,-23000000.0,0.0,0.0,-45900000.0,9900000.0,-237400000.0
01 Aug 2024,2024-08-01,BTC,Farside Investors,50600000.0,25900000.0,-48400000.0,-20700000.0,-22400000.0,0.0,0.0,0.0,-3600000.0,0.0,0.0,-71300000.0,191100000.0,50600000.0
31 Jul 2024,2024-07-31,BTC,Farside Investors,300000.0,21000000.0,-31600000.0,-2500000.0,-4600000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18000000.0,300000.0
30 Jul 2024,2024-07-30,BTC,Farside Investors,-18300000.0,74900000.0,-2900000.0,-3200000.0,-7900000.0,0.0,0.0,0.0,-5600000.0,0.0,0.0,-73600000.0,0.0,-18300000.0
29 Jul 2024,2024-07-29,BTC,Farside Investors,124100000.0,205600000.0,-5900000.0,-21300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-54300000.0,0.0,124100000.0
26 Jul 2024,2024-07-26,BTC,Farside Investors,51800000.0,23200000.0,4500000.0,31400000.0,0.0,0.0,0.0,0.0,19200000.0,0.0,0.0,-26500000.0,0.0,51800000.0
25 Jul 2024,2024-07-25,BTC,Farside Investors,31100000.0,70700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-39600000.0,0.0,31100000.0
24 Jul 2024,2024-07-24,BTC,Farside Investors,44500000.0,66000000.0,1400000.0,0.0,3300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-26200000.0,0.0,44500000.0
23 Jul 2024,2024-07-23,BTC,Farside Investors,-78000000.0,71900000.0,0.0,-70300000.0,-52300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-27300000.0,0.0,-78000000.0
22 Jul 2024,2024-07-22,BTC,Farside Investors,485900000.0,526700000.00000006,23700000.0,-47700000.0,0.0,13700000.0,7900000.0,0.0,-38400000.0,0.0,0.0,0.0,0.0,485900000.0
19 Jul 2024,2024-07-19,BTC,Farside Investors,427200000.0,116200000.0,141000000.0,44600000.0,43600000.0,6400000.0,3900000.0,7600000.0,41800000.0,1800000.0,0.0,20300000.0,0.0,427200000.0
18 Jul 2024,2024-07-18,BTC,Farside Investors,37200000.0,102700000.0,2800000.0,0.0,-47600000.0,0.0,0.0,0.0,1800000.0,0.0,0.0,-22500000.0,0.0,37200000.0
17 Jul 2024,2024-07-17,BTC,Farside Investors,53300000.0,110400000.0,2800000.0,-6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-53900000.0,0.0,53300000.0
16 Jul 2024,2024-07-16,BTC,Farside Investors,422500000.0,260200000.0,61100000.0,17300000.0,29800000.0,20500000.0,9400000.0,2200000.0,22000000.0,0.0,0.0,0.0,0.0,422500000.0
15 Jul 2024,2024-07-15,BTC,Farside Investors,300900000.0,117200000.0,36100000.0,15200000.0,117200000.0,7900000.0,3700000.0,0.0,3600000.0,0.0,0.0,0.0,0.0,300900000.0
12 Jul 2024,2024-07-12,BTC,Farside Investors,310100000.0,120000000.0,115100000.0,28400000.0,13000000.0,4000000.0,0.0,0.0,6600000.0,0.0,0.0,23000000.0,0.0,310100000.0
11 Jul 2024,2024-07-11,BTC,Farside Investors,78900000.0,72100000.0,32700000.000000004,7500000.0,4300000.0,0.0,0.0,0.0,0.0,0.0,0.0,-37700000.0,0.0,78900000.0
10 Jul 2024,2024-07-10,BTC,Farside Investors,147400000.0,22200000.0,57800000.0,4700000.0,5700000.0,9500000.0,31700000.0,20700000.0,3300000.0,0.0,0.0,-8199999.999999999,0.0,147400000.0
09 Jul 2024,2024-07-09,BTC,Farside Investors,216400000.0,121000000.0,91000000.0,-4700000.0,43300000.0,0.0,0.0,0.0,3300000.0,0.0,0.0,-37500000.0,0.0,216400000.0
08 Jul 2024,2024-07-08,BTC,Farside Investors,294800000.0,187200000.0,61500000.0,11000000.0,8400000.0,0.0,0.0,0.0,1600000.0,0.0,0.0,25100000.0,0.0,294800000.0
05 Jul 2024,2024-07-05,BTC,Farside Investors,143100000.0,0.0,117400000.0,30200000.0,11300000.0,0.0,0.0,0.0,12800000.0,0.0,0.0,-28600000.0,0.0,143100000.0
04 Jul 2024,2024-07-04,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
03 Jul 2024,2024-07-03,BTC,Farside Investors,-20500000.0,0.0,6500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-27000000.0,0.0,-20500000.0
02 Jul 2024,2024-07-02,BTC,Farside Investors,-13700000.0,14100000.0,5400000.0,-6800000.0,2500000.0,0.0,0.0,0.0,3500000.0,0.0,0.0,-32400000.0,0.0,-13700000.0
01 Jul 2024,2024-07-01,BTC,Farside Investors,129500000.0,0.0,65000000.0,41400000.0,12700000.0,3200000.0,1800000.0,0.0,5400000.0,0.0,0.0,0.0,0.0,129500000.0
28 Jun 2024,2024-06-28,BTC,Farside Investors,73000000.0,82400000.0,-25000000.0,0.0,42800000.0,0.0,0.0,0.0,0.0,0.0,0.0,-27200000.0,0.0,73000000.0
27 Jun 2024,2024-06-27,BTC,Farside Investors,11800000.0,0.0,6700000.0,8000000.0,1800000.0,3100000.0,3600000.0,0.0,0.0,0.0,0.0,-11400000.0,0.0,11800000.0
26 Jun 2024,2024-06-26,BTC,Farside Investors,21400000.0,0.0,18600000.0,0.0,-4900000.0,0.0,0.0,0.0,3400000.0,0.0,0.0,4300000.0,0.0,21400000.0
25 Jun 2024,2024-06-25,BTC,Farside Investors,31000000.0,0.0,48800000.0,15200000.0,-6200000.0,0.0,0.0,0.0,3500000.0,0.0,0.0,-30300000.0,0.0,31000000.0
24 Jun 2024,2024-06-24,BTC,Farside Investors,-174500000.0,0.0,-35200000.0,-8199999.999999999,-7200000.0,-2400000.0,-20900000.0,0.0,-10200000.0,0.0,0.0,-90400000.0,0.0,-174500000.0
21 Jun 2024,2024-06-21,BTC,Farside Investors,-105900000.0,0.0,-44800000.0,0.0,-28800000.0,0.0,1900000.0,0.0,0.0,0.0,0.0,-34200000.0,0.0,-105900000.0
20 Jun 2024,2024-06-20,BTC,Farside Investors,-139900000.0,1500000.0,-51100000.0,-31500000.0,0.0,-2000000.0,0.0,0.0,-3700000.0,0.0,0.0,-53100000.0,0.0,-139900000.0
19 Jun 2024,2024-06-19,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18 Jun 2024,2024-06-18,BTC,Farside Investors,-152400000.0,0.0,-83100000.0,-7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-62300000.0,0.0,-152400000.0
17 Jun 2024,2024-06-17,BTC,Farside Investors,-145900000.0,0.0,-92000000.0,2900000.0,-50000000.0,0.0,0.0,0.0,-3800000.0,0.0,0.0,-3000000.0,0.0,-145900000.0
14 Jun 2024,2024-06-14,BTC,Farside Investors,-189900000.0,1500000.0,-80100000.0,-7100000.0,-49000000.0,-2900000.0,0.0,0.0,0.0,0.0,0.0,-52300000.0,0.0,-189900000.0
13 Jun 2024,2024-06-13,BTC,Farside Investors,-226200000.0,18200000.0,-106400000.0,-9800000.0,-52700000.0,-2700000.0,0.0,0.0,-11300000.0,0.0,0.0,-61500000.0,0.0,-226200000.0
12 Jun 2024,2024-06-12,BTC,Farside Investors,100800000.0,15600000.0,50600000.0,14500000.0,8500000.0,0.0,0.0,0.0,11600000.0,0.0,0.0,0.0,0.0,100800000.0
11 Jun 2024,2024-06-11,BTC,Farside Investors,-200400000.0,0.0,-7400000.0,-11700000.0,-56500000.0,0.0,0.0,0.0,-3800000.0,0.0,0.0,-121000000.0,0.0,-200400000.0
10 Jun 2024,2024-06-10,BTC,Farside Investors,-64900000.0,6300000.0,-3000000.0,7600000.0,0.0,-20500000.0,0.0,-15800000.0,0.0,0.0,0.0,-39500000.0,0.0,-64900000.00000001
07 Jun 2024,2024-06-07,BTC,Farside Investors,131000000.0,168300000.0,0.0,-7900000.0,6900000.0,0.0,0.0,0.0,0.0,0.0,0.0,-36300000.0,0.0,131000000.0
06 Jun 2024,2024-06-06,BTC,Farside Investors,217700000.0,349900000.0,3100000.0,-3100000.0,-96600000.0,0.0,0.0,0.0,2000000.0,0.0,0.0,-37600000.0,0.0,217700000.0
05 Jun 2024,2024-06-05,BTC,Farside Investors,488100000.0,155400000.0,220600000.0,18500000.0,71400000.0,3600000.0,0.0,0.0,4000000.0,0.0,0.0,14600000.0,0.0,488100000.0
04 Jun 2024,2024-06-04,BTC,Farside Investors,886600000.0,274400000.0,378700000.0,61000000.0,138700000.0,0.0,0.0,1600000.0,4000000.0,0.0,0.0,28200000.0,0.0,886600000.0
03 Jun 2024,2024-06-03,BTC,Farside Investors,105100000.0,0.0,77000000.0,14300000.0,10700000.0,0.0,0.0,0.0,2000000.0,1100000.0,0.0,0.0,0.0,105100000.0
31 May 2024,2024-05-31,BTC,Farside Investors,48800000.0,169100000.0,5900000.0,0.0,0.0,0.0,0.0,0.0,-1900000.0,0.0,0.0,-124300000.0,0.0,48800000.0
30 May 2024,2024-05-30,BTC,Farside Investors,48800000.0,1600000.0,119100000.0,25900000.0,-99900000.0,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48800000.0
29 May 2024,2024-05-29,BTC,Farside Investors,28300000.0,24600000.0,17700000.0,11000000.0,4000000.0,1000000.0,0.0,0.0,0.0,1100000.0,0.0,-31100000.0,0.0,28300000.0
28 May 2024,2024-05-28,BTC,Farside Investors,45000000.0,102500000.0,34300000.0,3300000.0,4099999.9999999995,3400000.0,0.0,1200000.0,0.0,1400000.0,0.0,-105200000.0,0.0,45000000.0
27 May 2024,2024-05-27,BTC,Farside Investors,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24 May 2024,2024-05-24,BTC,Farside Investors,251900000.0,182100000.0,43700000.0,6400000.0,4099999.9999999995,0.0,0.0,0.0,15600000.0,0.0,0.0,0.0,0.0,251900000.0
23 May 2024,2024-05-23,BTC,Farside Investors,107900000.0,89000000.0,19100000.0,0.0,2000000.0,2000000.0,0.0,0.0,9500000.0,0.0,0.0,-13700000.0,0.0,107900000.0
22 May 2024,2024-05-22,BTC,Farside Investors,154000000.0,92000000.0,74600000.0,0.0,3500000.0,0.0,0.0,0.0,0.0,0.0,0.0,-16100000.000000002,0.0,154000000.0
21 May 2024,2024-05-21,BTC,Farside Investors,305700000.0,290000000.0,25800000.0,-4200000.0,0.0,0.0,0.0,0.0,-5900000.0,0.0,0.0,0.0,0.0,305700000.0
20 May 2024,2024-05-20,BTC,Farside Investors,237200000.0,66400000.00000001,64000000.0,24000000.0,68300000.0,0.0,0.0,0.0,0.0,5200000.0,0.0,9300000.0,0.0,237200000.0
17 May 2024,2024-05-17,BTC,Farside Investors,221500000.0,38100000.0,99400000.0,20800000.0,10000000.0,5700000.0,0.0,6400000.0,9500000.0,0.0,0.0,31600000.0,0.0,221500000.0
16 May 2024,2024-05-16,BTC,Farside Investors,257300000.0,93700000.0,67099999.99999999,1400000.0,62000000.0,6200000.0,3800000.0,18500000.0,0.0,0.0,0.0,4600000.0,0.0,257300000.0
15 May 2024,2024-05-15,BTC,Farside Investors,303000000.0,0.0,131300000.00000001,86300000.0,38600000.0,4600000.0,1900000.0,3700000.0,7500000.0,2100000.0,0.0,27000000.0,0.0,303000000.0
14 May 2024,2024-05-14,BTC,Farside Investors,100500000.0,0.0,8100000.0,0.0,133100000.0,5500000.0,1800000.0,1200000.0,1700000.0,0.0,0.0,-50900000.0,0.0,100500000.0
13 May 2024,2024-05-13,BTC,Farside Investors,66000000.0,0.0,38600000.0,20300000.0,0.0,0.0,0.0,0.0,7100000.0,0.0,0.0,0.0,0.0,66000000.0
10 May 2024,2024-05-10,BTC,Farside Investors,-84700000.0,12400000.0,5300000.0,0.0,0.0,0.0,0.0,0.0,0.0,600000.0,0.0,-103000000.0,0.0,-84700000.0
09 May 2024,2024-05-09,BTC,Farside Investors,-11300000.0,14200000.0,2700000.0,6800000.0,4400000.0,2200000.0,1800000.0,0.0,0.0,0.0,0.0,-43400000.0,0.0,-11300000.0
08 May 2024,2024-05-08,BTC,Farside Investors,11500000.0,0.0,0.0,11500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11500000.0
07 May 2024,2024-05-07,BTC,Farside Investors,-15700000.0,0.0,4099999.9999999995,0.0,2800000.0,6000000.0,0.0,0.0,0.0,0.0,0.0,-28600000.0,0.0,-15700000.0
06 May 2024,2024-05-06,BTC,Farside Investors,217000000.0,21500000.0,99200000.0,2100000.0,75600000.0,11100000.0,1800000.0,0.0,1800000.0,0.0,0.0,3900000.0,0.0,217000000.0
03 May 2024,2024-05-03,BTC,Farside Investors,378300000.0,12700000.0,102600000.0,33500000.0,28100000.0,33200000.000000004,60900000.0,35600000.0,8700000.0,0.0,0.0,63000000.0,0.0,378300000.0
02 May 2024,2024-05-02,BTC,Farside Investors,-34400000.0,0.0,0.0,0.0,13300000.0,1500000.0,3400000.0,2300000.0,0.0,0.0,0.0,-54900000.0,0.0,-34400000.0
01 May 2024,2024-05-01,BTC,Farside Investors,-563700000.0,-36900000.0,-191100000.0,-29000000.0,-98100000.0,-5400000.0,-13400000.0,-9700000.0,-6500000.0,-6200000.0,0.0,-167400000.0,0.0,-563700000.0
30 Apr 2024,2024-04-30,BTC,Farside Investors,-161600000.0,0.0,-35300000.0,-34300000.0,3600000.0,-2400000.0,0.0,0.0,0.0,0.0,0.0,-93200000.0,0.0,-161600000.0
29 Apr 2024,2024-04-29,BTC,Farside Investors,-51600000.0,0.0,-6900000.0,6800000.0,-31300000.0,0.0,1800000.0,2700000.0,0.0,0.0,0.0,-24700000.0,0.0,-51600000.0
26 Apr 2024,2024-04-26,BTC,Farside Investors,-83600000.0,0.0,-2800000.0,-3800000.0,5400000.0,0.0,0.0,0.0,0.0,0.0,0.0,-82400000.0,0.0,-83600000.0
25 Apr 2024,2024-04-25,BTC,Farside Investors,-217600000.0,0.0,-22600000.0,-6000000.0,-31300000.0,0.0,1900000.0,-20200000.0,0.0,0.0,0.0,-139400000.0,0.0,-217600000.0
24 Apr 2024,2024-04-24,BTC,Farside Investors,-120600000.0,0.0,5600000.0,0.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,-130400000.0,0.0,-120600000.0
23 Apr 2024,2024-04-23,BTC,Farside Investors,31600000.0,37900000.0,4400000.0,23200000.0,33299999.999999996,-300000.0,1900000.0,0.0,-1900000.0,0.0,0.0,-66900000.00000001,0.0,31600000.0
22 Apr 2024,2024-04-22,BTC,Farside Investors,62200000.0,19700000.0,34800000.0,2200000.0,22600000.0,2700000.0,7700000.0,0.0,7500000.0,0.0,0.0,-35000000.0,0.0,62200000.0
19 Apr 2024,2024-04-19,BTC,Farside Investors,59700000.0,29300000.0,54800000.0,4900000.0,12500000.0,3900000.0,1900000.0,0.0,-1800000.0,0.0,0.0,-45800000.0,0.0,59700000.0
18 Apr 2024,2024-04-18,BTC,Farside Investors,-4300000.0,18800000.0,37400000.0,12800000.0,9500000.0,0.0,0.0,0.0,7200000.0,0.0,0.0,-90000000.0,0.0,-4300000.0
17 Apr 2024,2024-04-17,BTC,Farside Investors,-165000000.0,18100000.0,0.0,-7300000.0,-42700000.0,0.0,0.0,0.0,0.0,0.0,0.0,-133100000.0,0.0,-165000000.0
16 Apr 2024,2024-04-16,BTC,Farside Investors,-58000000.0,25800000.0,1400000.0,0.0,-12900000.0,0.0,1800000.0,1700000.0,3600000.0,0.0,0.0,-79400000.0,0.0,-58000000.0
15 Apr 2024,2024-04-15,BTC,Farside Investors,-36700000.0,73400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-110100000.0,0.0,-36700000.0
