candidate_id,raw_id,published_at,published_at_utc,published_at_china,backtest_time,backtest_time_utc,backtest_time_china,source_timezone,source_timezone_assumption,title,content,source,url,primary_asset_symbol,primary_entity,primary_entity_type,detected_entity_names,event_type_l1,event_type_l2,event_scope,publish_decision,research_priority,relevance_score_realtime,impact_score,certainty_score,timeliness_score,entity_quality_score,source_count,duplicate_count,discard_reason,primary_discard_reason,secondary_discard_reasons,tradability_tier,tradability_tier_reason,channel_route,entity_flags,quality_flags,recommended_benchmark,benchmark_reason,manual_decision,manual_event_type_l1,manual_event_type_l2,manual_primary_asset_symbol,manual_notes
cand_00181,2056499154583433413,2026-05-19 06:16:21 UTC+8,2026-05-18T22:16:21Z,2026-05-19 06:16:21 UTC+8,2026-05-19 06:16:21 UTC+8,2026-05-18T22:16:21Z,2026-05-19 06:16:21 UTC+8,Asia/Shanghai,source_rule:webhook,JUST IN: Trump administration moves to repeal Biden-era limits on “forever chemicals” in drinking water.,JUST IN: Trump administration moves to repeal Biden-era limits on “forever chemicals” in drinking water.,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00186,2056498578861003092,2026-05-19 06:14:03 UTC+8,2026-05-18T22:14:03Z,2026-05-19 06:14:03 UTC+8,2026-05-19 06:14:03 UTC+8,2026-05-18T22:14:03Z,2026-05-19 06:14:03 UTC+8,Asia/Shanghai,source_rule:webhook,🐐🐐🐐,🐐🐐🐐,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00190,2056497268489101799,2026-05-19 06:08:51 UTC+8,2026-05-18T22:08:51Z,2026-05-19 06:08:51 UTC+8,2026-05-19 06:08:51 UTC+8,2026-05-18T22:08:51Z,2026-05-19 06:08:51 UTC+8,Asia/Shanghai,source_rule:webhook,This is what will make or break any perps exchange more then anything else.,This is what will make or break any perps exchange more then anything else.,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00192,2056496947796820352,2026-05-19 06:07:34 UTC+8,2026-05-18T22:07:34Z,2026-05-19 06:07:34 UTC+8,2026-05-19 06:07:34 UTC+8,2026-05-18T22:07:34Z,2026-05-19 06:07:34 UTC+8,Asia/Shanghai,source_rule:webhook,🦅🦅🦅,🦅🦅🦅,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00194,2056496679214625222,2026-05-19 06:06:30 UTC+8,2026-05-18T22:06:30Z,2026-05-19 06:06:30 UTC+8,2026-05-19 06:06:30 UTC+8,2026-05-18T22:06:30Z,2026-05-19 06:06:30 UTC+8,Asia/Shanghai,source_rule:webhook,Accounts that have clicked buttons on @PhoenixTrade can reply,Accounts that have clicked buttons on @PhoenixTrade can reply,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00197,2056495163925483911,2026-05-19 06:00:29 UTC+8,2026-05-18T22:00:29Z,2026-05-19 06:00:29 UTC+8,2026-05-19 06:00:29 UTC+8,2026-05-18T22:00:29Z,2026-05-19 06:00:29 UTC+8,Asia/Shanghai,source_rule:webhook,"NEW: Trump says he's ""concerned"" about the Ebola outbreak in Africa.","NEW: Trump says he's ""concerned"" about the Ebola outbreak in Africa.",webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00113,news:1033:b189edc0a3c73454,2026-05-19 07:57:15 UTC+8,2026-05-18T23:57:15Z,2026-05-19 07:57:15 UTC+8,2026-05-19 07:57:15 UTC+8,2026-05-18T23:57:15Z,2026-05-19 07:57:15 UTC+8,Asia/Shanghai,source_rule:news:jin10,德国财长克林贝尔：连续表态（共 2 条）,"德国财长克林贝尔：近期连续发表以下观点：
一、德国财长克林贝尔：将于周二与美国财长贝森特进行双边会谈，讨论伊朗问题。
二、德国财长克林贝尔：我们需要在下次选举前与法国推进项目。",news:jin10,https://www.jin10.com/detail/20260518235547632800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,opinion_or_analysis,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,opinion_or_analysis,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review,opinion_or_analysis","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00115,news:1033:81799e1b15cdf7f4,2026-05-19 07:52:17 UTC+8,2026-05-18T23:52:17Z,2026-05-19 07:52:17 UTC+8,2026-05-19 07:52:17 UTC+8,2026-05-18T23:52:17Z,2026-05-19 07:52:17 UTC+8,Asia/Shanghai,source_rule:news:jin10,据伊朗塔斯尼姆通讯社：伊朗声称又逮捕两名以色列间谍,据伊朗塔斯尼姆通讯社：伊朗声称又逮捕两名以色列间谍。,news:jin10,https://www.jin10.com/detail/20260518235217532800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00127,news:1033:00a18cbaee989279,2026-05-19 07:32:05 UTC+8,2026-05-18T23:32:05Z,2026-05-19 07:32:05 UTC+8,2026-05-19 07:32:05 UTC+8,2026-05-18T23:32:05Z,2026-05-19 07:32:05 UTC+8,Asia/Shanghai,source_rule:news:jin10,据伊朗伊斯兰共和国通讯社（IRNA）：伊朗外长阿拉格齐今天在德黑兰会见了巴基斯坦内政部长，并进行了会谈,据伊朗伊斯兰共和国通讯社（IRNA）：伊朗外长阿拉格齐今天在德黑兰会见了巴基斯坦内政部长，并进行了会谈。,news:jin10,https://www.jin10.com/detail/20260518233205629800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00128,news:1033:6b65d54b960eef34,2026-05-19 07:31:26 UTC+8,2026-05-18T23:31:26Z,2026-05-19 07:31:26 UTC+8,2026-05-19 07:31:26 UTC+8,2026-05-18T23:31:26Z,2026-05-19 07:31:26 UTC+8,Asia/Shanghai,source_rule:news:jin10,伊朗国防部发言人：我们将对任何针对我国的侵略行为作出更严厉的回击，并已为所有可能的情况做好准备,伊朗国防部发言人：我们将对任何针对我国的侵略行为作出更严厉的回击，并已为所有可能的情况做好准备。,news:jin10,https://www.jin10.com/detail/20260518233126168800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00130,news:1033:b2958511f1871ea8,2026-05-19 07:27:26 UTC+8,2026-05-18T23:27:26Z,2026-05-19 07:27:26 UTC+8,2026-05-19 07:27:26 UTC+8,2026-05-18T23:27:26Z,2026-05-19 07:27:26 UTC+8,Asia/Shanghai,source_rule:news:jin10,伊朗外长阿拉格齐：美国和以色列政权必须对其侵略行为以及由此导致的波斯湾地区不安全局势，向国际社会负责,伊朗外长阿拉格齐：美国和以色列政权必须对其侵略行为以及由此导致的波斯湾地区不安全局势，向国际社会负责。,news:jin10,https://www.jin10.com/detail/20260518232726098800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00131,news:1033:88d8e9665a095d70,2026-05-19 07:23:45 UTC+8,2026-05-18T23:23:45Z,2026-05-19 07:23:45 UTC+8,2026-05-19 07:23:45 UTC+8,2026-05-18T23:23:45Z,2026-05-19 07:23:45 UTC+8,Asia/Shanghai,source_rule:news:jin10,土耳其外长：伊朗与美国没有理由不能通过谈判达成共识,土耳其外交部长周一表示，土耳其方面认为美国和伊朗没有理由不能通过谈判达成共识。他还表示，安卡拉的优先任务是协助巴基斯坦的调解工作并维持停火。土耳其外长在柏林举行的记者会上表示，土耳其希望相信伊朗和美国都意识到重启冲突的危险性。,news:jin10,https://www.jin10.com/detail/20260518232345980800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00132,news:1033:4afd43dbad485311,2026-05-19 07:21:09 UTC+8,2026-05-18T23:21:09Z,2026-05-19 07:21:09 UTC+8,2026-05-19 07:21:09 UTC+8,2026-05-18T23:21:09Z,2026-05-19 07:21:09 UTC+8,Asia/Shanghai,source_rule:news:jin10,消息人士：美国财政部将对已到期的俄罗斯海运石油制裁豁免再延长30天,消息人士：美国财政部将对已到期的俄罗斯海运石油制裁豁免再延长30天。,news:jin10,https://www.jin10.com/detail/20260518232109279800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00138,news:1033:7511523e9a1a30da,2026-05-19 07:06:55 UTC+8,2026-05-18T23:06:55Z,2026-05-19 07:06:55 UTC+8,2026-05-19 07:06:55 UTC+8,2026-05-18T23:06:55Z,2026-05-19 07:06:55 UTC+8,Asia/Shanghai,source_rule:news:jin10,土耳其外交部长：伊朗的高浓缩铀目前在去年六月份的袭击后被埋在废墟中,土耳其外交部长：伊朗的高浓缩铀目前在去年六月份的袭击后被埋在废墟中。,news:jin10,https://www.jin10.com/detail/20260518230655566800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00147,news:1033:5e1916621502139d,2026-05-19 06:55:35 UTC+8,2026-05-18T22:55:35Z,2026-05-19 06:55:35 UTC+8,2026-05-19 06:55:35 UTC+8,2026-05-18T22:55:35Z,2026-05-19 06:55:35 UTC+8,Asia/Shanghai,source_rule:news:jin10,土耳其外交部长：伊朗与美国没有理由不能通过谈判在中立立场上达成一致,土耳其外交部长：伊朗与美国没有理由不能通过谈判在中立立场上达成一致。,news:jin10,https://www.jin10.com/detail/20260518225535222800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00148,news:1033:237f12998579175e,2026-05-19 06:54:12 UTC+8,2026-05-18T22:54:12Z,2026-05-19 06:54:12 UTC+8,2026-05-19 06:54:12 UTC+8,2026-05-18T22:54:12Z,2026-05-19 06:54:12 UTC+8,Asia/Shanghai,source_rule:news:jin10,德国外长：伊朗未来必须不再对该地区国家构成威胁,德国外长：伊朗未来必须不再对该地区国家构成威胁。绝不能允许其获得核武器。其弹道导弹计划及助长地区不稳定和冲突的政策必须停止。,news:jin10,https://www.jin10.com/detail/20260518225412913800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00157,news:1033:91005311b567036b,2026-05-19 06:46:18 UTC+8,2026-05-18T22:46:18Z,2026-05-19 06:46:18 UTC+8,2026-05-19 06:46:18 UTC+8,2026-05-18T22:46:18Z,2026-05-19 06:46:18 UTC+8,Asia/Shanghai,source_rule:news:jin10,伊朗商会发言人：目前物价上涨的根源在于生产成本和原材料的增加,伊朗商会发言人：目前物价上涨的根源在于生产成本和原材料的增加。,news:jin10,https://www.jin10.com/detail/20260518224618880800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review,possible_price_recap","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00165,news:1033:8c3fcc09adc56751,2026-05-19 06:30:27 UTC+8,2026-05-18T22:30:27Z,2026-05-19 06:30:27 UTC+8,2026-05-19 06:30:27 UTC+8,2026-05-18T22:30:27Z,2026-05-19 06:30:27 UTC+8,Asia/Shanghai,source_rule:news:jin10,俄罗斯国防部：执勤防空系统拦截并摧毁了91架乌克兰飞机型无人机,俄罗斯国防部：执勤防空系统拦截并摧毁了91架乌克兰飞机型无人机。,news:jin10,https://www.jin10.com/detail/20260518223027285800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00166,news:1033:0597ec91989800b6,2026-05-19 06:29:15 UTC+8,2026-05-18T22:29:15Z,2026-05-19 06:29:15 UTC+8,2026-05-19 06:29:15 UTC+8,2026-05-18T22:29:15Z,2026-05-19 06:29:15 UTC+8,Asia/Shanghai,source_rule:news:jin10,据以色列媒体：以色列总理内塔尼亚胡今晚将举行一系列安全讨论,据以色列媒体：以色列总理内塔尼亚胡今晚将举行一系列安全讨论。,news:jin10,https://www.jin10.com/detail/20260518222915462800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00176,news:1033:5e7415eea9012216,2026-05-19 06:19:28 UTC+8,2026-05-18T22:19:28Z,2026-05-19 06:19:28 UTC+8,2026-05-19 06:19:28 UTC+8,2026-05-18T22:19:28Z,2026-05-19 06:19:28 UTC+8,Asia/Shanghai,source_rule:news:jin10,南芯科技：公司于近日收到中国证监会批复，同意公司向不特定对象发行可转换公司债券的注册申请,南芯科技：公司于近日收到中国证监会批复，同意公司向不特定对象发行可转换公司债券的注册申请。,news:jin10,https://www.jin10.com/detail/20260518221928336800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00179,news:1033:8e26d32981eb56d9,2026-05-19 06:18:05 UTC+8,2026-05-18T22:18:05Z,2026-05-19 06:18:05 UTC+8,2026-05-19 06:18:05 UTC+8,2026-05-18T22:18:05Z,2026-05-19 06:18:05 UTC+8,Asia/Shanghai,source_rule:news:jin10,美国中央司令部：自海上封锁伊朗以来，我们改变了84艘商船的航向，并干扰了4艘船只,美国中央司令部：自海上封锁伊朗以来，我们改变了84艘商船的航向，并干扰了4艘船只。,news:jin10,https://www.jin10.com/detail/20260518221805796800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00180,news:1033:56d1590ae74ba7a2,2026-05-19 06:17:32 UTC+8,2026-05-18T22:17:32Z,2026-05-19 06:17:32 UTC+8,2026-05-19 06:17:32 UTC+8,2026-05-18T22:17:32Z,2026-05-19 06:17:32 UTC+8,Asia/Shanghai,source_rule:news:jin10,据伊朗塔斯尼姆通讯社：接近谈判团队的消息人士称，伊朗表示，必须解冻伊朗被冻结的资金，纸面上的承诺毫无用处,据伊朗塔斯尼姆通讯社：接近谈判团队的消息人士称，伊朗表示，必须解冻伊朗被冻结的资金，纸面上的承诺毫无用处。,news:jin10,https://www.jin10.com/detail/20260518221732614800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00185,news:1033:0ca8d985725f1bfa,2026-05-19 06:14:12 UTC+8,2026-05-18T22:14:12Z,2026-05-19 06:14:12 UTC+8,2026-05-19 06:14:12 UTC+8,2026-05-18T22:14:12Z,2026-05-19 06:14:12 UTC+8,Asia/Shanghai,source_rule:news:jin10,据伊朗塔斯尼姆通讯社：接近谈判团队的消息人士称，伊朗表示，尽管草案有所修改，但美国的要求仍然过于苛刻,据伊朗塔斯尼姆通讯社：接近谈判团队的消息人士称，伊朗表示，尽管草案有所修改，但美国的要求仍然过于苛刻。,news:jin10,https://www.jin10.com/detail/20260518221412457800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00195,news:1033:23670eed0b60f23d,2026-05-19 06:05:01 UTC+8,2026-05-18T22:05:01Z,2026-05-19 06:05:01 UTC+8,2026-05-19 06:05:01 UTC+8,2026-05-18T22:05:01Z,2026-05-19 06:05:01 UTC+8,Asia/Shanghai,source_rule:news:jin10,以色列军方：我们在上加利利拦截了3架从黎巴嫩发射的无人机,以色列军方：我们在上加利利拦截了3架从黎巴嫩发射的无人机。,news:jin10,https://www.jin10.com/detail/20260518220501502800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00196,news:1033:b735c30b759b8b13,2026-05-19 06:03:47 UTC+8,2026-05-18T22:03:47Z,2026-05-19 06:03:47 UTC+8,2026-05-19 06:03:47 UTC+8,2026-05-18T22:03:47Z,2026-05-19 06:03:47 UTC+8,Asia/Shanghai,source_rule:news:jin10,土耳其财政部：向企业投资者发行7.9吨黄金支持债券和12.4吨黄金支持伊斯兰债券,土耳其财政部：向企业投资者发行7.9吨黄金支持债券和12.4吨黄金支持伊斯兰债券。,news:jin10,https://www.jin10.com/detail/20260518220347979800.html,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,43.5,20,70.0,80,0,2,35,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00202,2056494228533072305,2026-05-19 05:56:46 UTC+8,2026-05-18T21:56:46Z,2026-05-19 05:56:46 UTC+8,2026-05-19 05:56:46 UTC+8,2026-05-18T21:56:46Z,2026-05-19 05:56:46 UTC+8,Asia/Shanghai,source_rule:webhook,🦅🦅🦅,🦅🦅🦅,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00211,2056491291890905522,2026-05-19 05:45:06 UTC+8,2026-05-18T21:45:06Z,2026-05-19 05:45:06 UTC+8,2026-05-19 05:45:06 UTC+8,2026-05-18T21:45:06Z,2026-05-19 05:45:06 UTC+8,Asia/Shanghai,source_rule:webhook,JUST IN: Hunter Biden to appear on Candace Owens' podcast.,JUST IN: Hunter Biden to appear on Candace Owens' podcast.,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00216,2056490787408375990,2026-05-19 05:43:06 UTC+8,2026-05-18T21:43:06Z,2026-05-19 05:43:06 UTC+8,2026-05-19 05:43:06 UTC+8,2026-05-18T21:43:06Z,2026-05-19 05:43:06 UTC+8,Asia/Shanghai,source_rule:webhook,JUST IN: Hunter Biden to appear on Candace Owen's podcast.,JUST IN: Hunter Biden to appear on Candace Owen's podcast.,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00221,2056487566107402621,2026-05-19 05:30:18 UTC+8,2026-05-18T21:30:18Z,2026-05-19 05:30:18 UTC+8,2026-05-19 05:30:18 UTC+8,2026-05-18T21:30:18Z,2026-05-19 05:30:18 UTC+8,Asia/Shanghai,source_rule:webhook,Anthropic：所有Claude计划的代币限制翻倍,币界网消息，据Cointelegraph报道，Anthropic宣布将所有Claude计划的代币限制翻倍，扩大了Claude设计用户的容量。,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00226,2056485591005487291,2026-05-19 05:22:27 UTC+8,2026-05-18T21:22:27Z,2026-05-19 05:22:27 UTC+8,2026-05-19 05:22:27 UTC+8,2026-05-18T21:22:27Z,2026-05-19 05:22:27 UTC+8,Asia/Shanghai,source_rule:webhook,JUST IN: TrumpRx to add over 600 generic drugs.,JUST IN: TrumpRx to add over 600 generic drugs.,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00255,2056479354322829810,2026-05-19 04:57:40 UTC+8,2026-05-18T20:57:40Z,2026-05-19 04:57:40 UTC+8,2026-05-19 04:57:40 UTC+8,2026-05-18T20:57:40Z,2026-05-19 04:57:40 UTC+8,Asia/Shanghai,source_rule:webhook,JUST IN: Kentucky primary targeting Rep. Thomas Massie officially becomes the most expensive House primary in U.S. histo,JUST IN: Kentucky primary targeting Rep. Thomas Massie officially becomes the most expensive House primary in U.S. history.,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
cand_00262,2056477498523767232,2026-05-19 04:50:17 UTC+8,2026-05-18T20:50:17Z,2026-05-19 04:50:17 UTC+8,2026-05-19 04:50:17 UTC+8,2026-05-18T20:50:17Z,2026-05-19 04:50:17 UTC+8,Asia/Shanghai,source_rule:webhook,🚨 ALERT: Casa co-founder Jameson Lopp warned about a new phishing technique that abuses legitimate Google recovery forms,🚨 ALERT: Casa co-founder Jameson Lopp warned about a new phishing technique that abuses legitimate Google recovery forms to hide malicious links inside long messages filled with blank space. https://t.co/j5i4ctGQm2,webhook,,,,,,other_review,needs_taxonomy_review,unknown,discard,discard,46.0,20,80.0,80,0,2,34,"missing_entity,duplicate_non_primary,other_review,low_crypto_relevance",low_crypto_relevance,"missing_entity,duplicate_non_primary,other_review",T3,default_research_only,research_only,"no_entity_detected,other_review","missing_asset,unknown_event_type",,missing_asset_no_benchmark,,,,,
